"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
4.75228789719986e-05,19,429,4.66122419247419,"GO:0048598 Embryonic morphogenesis "," https://amigo.geneontology.org/amigo/term/GO:0048598","cxcl12b dlx5a dlx6a col12a1a pdgfrb sp9 pkd2 sp8b stat3 zic1 skib gpc3 ndrg4 fgf8b crb1 cyth1a ccdc85b cdk5r1b lrrn1"
4.75228789719986e-05,27,854,3.3274349698896,"GO:0045202 Synapse "," https://amigo.geneontology.org/amigo/term/GO:0045202","mctp1a chrm5b bsnb git2b pnoca gabra6b dnm1a drd2a calb2a gpr158b gsg1l dtnbb lrrtm4l1 bcan gabra5 shisa9a kcna2b gsg1l syn2b inab atp2b2 apba1b sema3ab cacna1bb adgra1a cacna1ab gpc2"
0.000114955171873188,38,1655,2.41651381096245,"GO:0009653 Anatomical structure morphogenesis "," https://amigo.geneontology.org/amigo/term/GO:0009653","spint1a thbs1b cxcl12b sipa1l3 ephb3a dlx5a dlx6a notch1a si:ch73-233f7.1 col12a1a rflna pdgfrb lhx2b sp9 pkd2 angpt1 kremen1 sp8b pcdh7a stat3 zic1 igfbp2a skib mef2aa gpc3 ncam1b inab ndrg4 fgf8b crb1 myot plekho1a sema3ab cyth1a ccdc85b cdk5r1b stim1a lrrn1"
0.000114955171873188,22,649,3.56764527845036,"GO:0009790 Embryo development "," https://amigo.geneontology.org/amigo/term/GO:0009790","numbl cxcl12b dlx5a dlx6a trim2a col12a1a pdgfrb sp9 pkd2 sp8b stat3 zic1 skib mef2aa gpc3 ndrg4 fgf8b crb1 cyth1a ccdc85b cdk5r1b lrrn1"
0.000114955171873188,33,1318,2.63513101560806,"GO:0030054 Cell junction "," https://amigo.geneontology.org/amigo/term/GO:0030054","mctp1a chrm5b bsnb git2b pnoca gabra6b dnm1a nectin1a drd2a unm_hu7912 calb2a gpr158b gsg1l dtnbb lrrtm4l1 bcan gabra5 usp53b igsf11 shisa9a kcna2b gsg1l syn2b inab atp2b2 crb1 apba1b sema3ab cacna1bb ccdc85b adgra1a cacna1ab gpc2"
0.000114955171873188,16,354,4.75686037126715,"GO:0034702 Monoatomic ion channel complex "," https://amigo.geneontology.org/amigo/term/GO:0034702","gabra6b pkd2 kcnh1a gabra5 cacnb3b kcnj5 trpc1 kcnab1b shisa9a kcna2b gabrd kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.00018224230582213,16,374,4.50248281130634,"GO:0032879 Reg. of localization "," https://amigo.geneontology.org/amigo/term/GO:0032879","mctp1a itpr2 drd2a gsg1l pkd2 kcnj5 kcnab1b flot1b gpc3 gsg1l crb1 plch1 nkain2 stxbp1a stim1a gpc2"
0.000189048338839278,53,2825,1.97451801517067,"GO:0007275 Multicellular organism development "," https://amigo.geneontology.org/amigo/term/GO:0007275","dclk1b thbs1b numbl gdpd5a bsnb camsap2a cxcl12b sipa1l3 git2b numb ephb3a dlx5a dlx6a notch1a amigo3 trim2a sybu col12a1a rflna mapk10 pdgfrb lhx2b erbb2 sp9 pkd2 bnc2 taok2b bcan gpr17 angpt1 hopx kremen1 sp8b stat3 kcnj5 zic1 rbfox2 igfbp2a skib mef2aa gpc3 ncam1b inab ndrg4 fgf8b crb1 myot sema3ab cyth1a ccdc85b cdk5r1b stim1a lrrn1"
0.000244699123621163,7,57,12.9248903508772,"GO:0098978 Glutamatergic synapse "," https://amigo.geneontology.org/amigo/term/GO:0098978","bsnb drd2a gsg1l gsg1l atp2b2 sema3ab adgra1a"
0.000255532350553312,35,1536,2.39817301432292,"GO:0007399 Nervous system development "," https://amigo.geneontology.org/amigo/term/GO:0007399","dclk1b numbl gdpd5a bsnb camsap2a cxcl12b git2b numb ephb3a dlx6a notch1a amigo3 trim2a sybu mapk10 lhx2b erbb2 taok2b bcan gpr17 kremen1 stat3 kcnj5 zic1 rbfox2 ncam1b inab ndrg4 crb1 myot sema3ab ccdc85b cdk5r1b stim1a lrrn1"
0.000351494968693624,11,188,6.15798347264438,"GO:0022843 Voltage-gated monoatomic cation channel activity "," https://amigo.geneontology.org/amigo/term/GO:0022843","pkd2 kcnh1a cacnb3b kcnj5 kcnab1b kcna2b kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.000386258284298652,76,4868,1.64311025355089,"GO:0071944 Cell periphery "," https://amigo.geneontology.org/amigo/term/GO:0071944","spint1a adcy2b chrm5b gdpd5a bsnb syt6a phex sipa1l3 arl6 adgrg1 numb ephb3a anxa5b pnoca gabra6b notch1a dnm1a nectin1a drd2a unm_hu7912 si:ch73-233f7.1 timp2a gpr158b gsg1l plppr3a pdgfrb opn4b erbb2 dtnbb pkd2 lrrtm4l1 kcnh1a bcan gabra5 gng13b gpr17 ano3 cacnb3b rgs7a kremen1 stxbp5a rhebl1 pcdh7a kcnj5 trpc1 kcnab1b shisa9a arl6 grm2b kcna2b pi4kab flot1b gpc3 ncam1b gsg1l rasgrf2a atp2b2 crb1 apba1b gabrd myot kcnh7 plekho1a sema3ab cacna1bb nkain2 cyth1a kcnh5b cacnb3a cdk5r1b stim1a lrrn1 prex2 adgra1a cacna1ab gpc2"
0.000433903865470731,47,2485,1.99055942799655,"GO:0048731 System development "," https://amigo.geneontology.org/amigo/term/GO:0048731","dclk1b thbs1b numbl gdpd5a bsnb camsap2a cxcl12b sipa1l3 git2b numb ephb3a dlx5a dlx6a notch1a amigo3 trim2a sybu rflna mapk10 pdgfrb lhx2b erbb2 pkd2 bnc2 taok2b bcan gpr17 angpt1 hopx kremen1 stat3 kcnj5 zic1 rbfox2 igfbp2a skib mef2aa ncam1b inab ndrg4 crb1 myot sema3ab ccdc85b cdk5r1b stim1a lrrn1"
0.000433903865470731,72,4545,1.66725601131542,"GO:0005886 Plasma membrane "," https://amigo.geneontology.org/amigo/term/GO:0005886","spint1a adcy2b chrm5b gdpd5a syt6a phex sipa1l3 arl6 adgrg1 numb ephb3a anxa5b pnoca gabra6b notch1a dnm1a nectin1a drd2a unm_hu7912 si:ch73-233f7.1 gpr158b gsg1l plppr3a pdgfrb opn4b erbb2 dtnbb pkd2 lrrtm4l1 kcnh1a gabra5 gng13b gpr17 ano3 cacnb3b rgs7a kremen1 stxbp5a rhebl1 pcdh7a kcnj5 trpc1 kcnab1b shisa9a arl6 grm2b kcna2b pi4kab flot1b gpc3 ncam1b gsg1l rasgrf2a atp2b2 crb1 apba1b gabrd myot kcnh7 plekho1a sema3ab cacna1bb nkain2 cyth1a kcnh5b cacnb3a cdk5r1b stim1a prex2 adgra1a cacna1ab gpc2"
0.000555858033914401,59,3480,1.7843352319376,"GO:0048856 Anatomical structure development "," https://amigo.geneontology.org/amigo/term/GO:0048856","dclk1b spint1a thbs1b numbl gdpd5a bsnb camsap2a cxcl12b sipa1l3 git2b numb ephb3a dlx5a dlx6a notch1a amigo3 trim2a si:ch73-233f7.1 sybu col12a1a rflna mapk10 pdgfrb lhx2b erbb2 sp9 pkd2 bnc2 taok2b bcan gpr17 angpt1 smox hopx kremen1 wdr11 sp8b pcdh7a stat3 kcnj5 zic1 rbfox2 igfbp2a skib mef2aa gpc3 ncam1b inab ndrg4 fgf8b crb1 myot plekho1a sema3ab cyth1a ccdc85b cdk5r1b stim1a lrrn1"
0.000687989560035669,16,442,3.80979314802844,"GO:1902495 Transmembrane transporter complex "," https://amigo.geneontology.org/amigo/term/GO:1902495","gabra6b pkd2 kcnh1a gabra5 cacnb3b kcnj5 trpc1 kcnab1b shisa9a kcna2b gabrd kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.000704360680464952,16,447,3.76717801214445,"GO:1990351 Transporter complex "," https://amigo.geneontology.org/amigo/term/GO:1990351","gabra6b pkd2 kcnh1a gabra5 cacnb3b kcnj5 trpc1 kcnab1b shisa9a kcna2b gabrd kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.000704360680464952,11,212,5.46085326819407,"GO:0005244 Voltage-gated monoatomic ion channel activity "," https://amigo.geneontology.org/amigo/term/GO:0005244","pkd2 kcnh1a cacnb3b kcnj5 kcnab1b kcna2b kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.000807648136820173,11,217,5.3350271560237,"GO:0022832 Voltage-gated channel activity "," https://amigo.geneontology.org/amigo/term/GO:0022832","pkd2 kcnh1a cacnb3b kcnj5 kcnab1b kcna2b kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.00107421777558704,15,414,3.81324404761905,"GO:0022836 Gated channel activity "," https://amigo.geneontology.org/amigo/term/GO:0022836","itpr2 gabra6b pkd2 kcnh1a gabra5 cacnb3b kcnj5 kcnab1b kcna2b gabrd kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.00116765290283273,62,3857,1.69178719582207,"GO:0032501 Multicellular organismal proc. "," https://amigo.geneontology.org/amigo/term/GO:0032501","dclk1b thbs1b numbl gdpd5a bsnb camsap2a fbxl3a cxcl12b sipa1l3 git2b numb ephb3a anxa5b dlx5a prdx1 dlx6a pnoca notch1a amigo3 trim2a drd2a sybu col12a1a rflna mapk10 pdgfrb opn4b opn4b lhx2b erbb2 sp9 pkd2 bnc2 taok2b bcan gng13b gpr17 angpt1 usp53b hopx kremen1 sp8b stat3 kcnj5 zic1 rbfox2 igfbp2a skib mef2aa gpc3 ncam1b inab ndrg4 fgf8b crb1 myot sema3ab cyth1a ccdc85b cdk5r1b stim1a lrrn1"
0.00126646760089803,17,531,3.3694427629809,"GO:0005216 Monoatomic ion channel activity "," https://amigo.geneontology.org/amigo/term/GO:0005216","itpr2 gabra6b pkd2 kcnh1a gabra5 ano3 cacnb3b kcnj5 trpc1 kcnab1b kcna2b gabrd kcnh7 cacna1bb kcnh5b cacnb3a cacna1ab"
0.00208589652041673,67,4376,1.61139188593628,"GO:0023052 Signaling "," https://amigo.geneontology.org/amigo/term/GO:0023052","dclk1b mctp1a adcy2b chrm5b numbl cxcl12b sipa1l3 git2b itpr2 skia adgrg1 ephb3a hyou1 sik1 pnoca notch1a drd2a calb2a anks1b pik3ip1 gpr158b tradd gsg1l mapk10 plppr3a pdgfrb cdk4 opn4b opn4b erbb2 dtnbb sp9 pkd2 gng13b gpr17 fam13b rgs7a kremen1 rhebl1 sp8b stat3 shisa9a oxsr1b grm2b tac1 igfbp2a skib pi4kab flot1b gpc3 ppp3cb gsg1l rab40c syn2b rasgrf2a fgf8b crb1 apba1b gabrd plch1 sema3ab cacna1bb cyth1a prex2 adgra1a cacna1ab gpc2"
0.00215432632678257,67,4386,1.60771794182789,"GO:0007154 Cell communication "," https://amigo.geneontology.org/amigo/term/GO:0007154","dclk1b mctp1a adcy2b chrm5b numbl cxcl12b sipa1l3 git2b itpr2 skia adgrg1 ephb3a hyou1 sik1 pnoca notch1a drd2a calb2a anks1b pik3ip1 gpr158b tradd gsg1l mapk10 plppr3a pdgfrb cdk4 opn4b opn4b erbb2 dtnbb sp9 pkd2 gng13b gpr17 fam13b rgs7a kremen1 rhebl1 sp8b stat3 shisa9a oxsr1b grm2b tac1 igfbp2a skib pi4kab flot1b gpc3 ppp3cb gsg1l rab40c syn2b rasgrf2a fgf8b crb1 apba1b gabrd plch1 sema3ab cacna1bb cyth1a prex2 adgra1a cacna1ab gpc2"
