"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.000307606037501202,46,1031,2.26690273922205,"GO:0031410 Cytoplasmic vesicle "," https://amigo.geneontology.org/amigo/term/GO:0031410","map2k1 mical1 vipas39 agfg1a fyco1a necap1 caly tex261 lamp1b gpr61l ptp4a1 si:ch211-51c14.1 tpcn1 ntrk3b dennd4c sgsm1a sypa sypa nedd4l rab11fip4a sh3gl1b clvs2 fgfr1a map2k2a clic4 lpar1 plekhf2 calr3b washc4 si:ch211-257p13.3 snx7 pik3c2a ankrd13b map2k1 ap1s3b reep6 snx4 snx33 ap1m3 arrb1 epn3a syn2b znrf1 abhd17b rab11fip3 epn3b"
0.000307606037501202,48,1114,2.18922181638086,"GO:0031982 Vesicle "," https://amigo.geneontology.org/amigo/term/GO:0031982","map2k1 mical1 vipas39 agfg1a fyco1a necap1 caly tex261 lamp1b gpr61l ptp4a1 si:ch211-51c14.1 tpcn1 ntrk3b dennd4c sgsm1a sypa sypa nedd4l rab11fip4a sh3gl1b clvs2 fgfr1a map2k2a clic4 lpar1 plekhf2 calr3b washc4 itm2cb si:ch211-257p13.3 snx7 pik3c2a ankrd13b map2k1 ap1s3b reep6 snx4 snx33 ap1m3 arrb1 epn3a syn2b znrf1 abhd17b rab11fip3 gprc5bb epn3b"
0.000307606037501202,46,1032,2.26470612804063,"GO:0097708 Intracellular vesicle "," https://amigo.geneontology.org/amigo/term/GO:0097708","map2k1 mical1 vipas39 agfg1a fyco1a necap1 caly tex261 lamp1b gpr61l ptp4a1 si:ch211-51c14.1 tpcn1 ntrk3b dennd4c sgsm1a sypa sypa nedd4l rab11fip4a sh3gl1b clvs2 fgfr1a map2k2a clic4 lpar1 plekhf2 calr3b washc4 si:ch211-257p13.3 snx7 pik3c2a ankrd13b map2k1 ap1s3b reep6 snx4 snx33 ap1m3 arrb1 epn3a syn2b znrf1 abhd17b rab11fip3 epn3b"
0.000384156988405521,92,2825,1.65463838877022,"GO:0007275 Multicellular organism development "," https://amigo.geneontology.org/amigo/term/GO:0007275","otpa supt6h prickle1b bsnb tenm4 lmo2 shrprbck1r edar clocka vcam1b rbm14b pnpla6 grk3 chn1 ndnf cntn3a.1 pcdh10b arf6b sema3aa cramp1 celsr2 ntrk3b ror2 syk smarcd1 clstn1 lhx1a rp2 rab18b amigo1 nkd1 nedd4l rab11fip4a six6a sox21b clvs2 adcyap1b dusp4 rspo1 kank2 tmem59l rock2a plppr4a epha7 fzd8a klf6a mef2d nexmifb si:ch211-113g11.6 akt3a plp1a adgrb3 cep41 spry1 etv5a myrf ugt8 per2 rest chrm3a unc5a snx7 hsd17b4 pygo2 tacc1 mpz ilvbl reep6 polr1b nlgn3b plp1b kirrel3l aplp1 ap1m3 nkx6.2 mink1 mal2 disc1 cicb arrb1 vegfab nrg2b lhx9 aatka aida sema3d lrrc4.2 myo10l1 boc stub1 spred1 gfra4a"
0.000384156988405521,108,3480,1.57680588585018,"GO:0048856 Anatomical structure development "," https://amigo.geneontology.org/amigo/term/GO:0048856","otpa supt6h prickle1b bsnb tenm4 lmo2 gadd45aa shrprbck1r cdc42ep1b edar agfg1a clocka vcam1b rbm14b kita homer1b pnpla6 grk3 chn1 ndnf cntn3a.1 pcdh10b arf6b sema3aa cramp1 celsr2 ntrk3b ror2 syk smarcd1 clstn1 lhx1a qki2 rp2 rab18b amigo1 csrp1b nkd1 nedd4l rab11fip4a ncor2 six6a radil sox21b clvs2 fgfr1a adcyap1b dusp4 rspo1 kank2 tmem59l rock2a plppr4a epha7 dock1 rbm24a fzd8a klf6a mef2d nexmifb si:ch211-113g11.6 akt3a plp1a adgrb3 tjp1a cep41 spry1 etv5a myrf ugt8 per2 rest chrm3a unc5a snx7 hsd17b4 pygo2 tacc1 mpz ilvbl reep6 polr1b nlgn3b plp1b kirrel3l aplp1 ap1m3 nkx6.2 mink1 mal2 disc1 cicb arrb1 vegfab ltbp1 nrg2b fam20a lhx9 aatka aida sema3d lrrc4.2 myo10l1 boc stub1 spred1 bloc1s2 gfra4a"
0.000784798906307199,113,3780,1.51886916164933,"GO:0032502 Developmental proc. "," https://amigo.geneontology.org/amigo/term/GO:0032502","plekhb2 otpa supt6h prickle1b bsnb tenm4 lmo2 gadd45aa shrprbck1r rtf1 cdc42ep1b edar agfg1a clocka vcam1b rbm14b kita homer1b pnpla6 grk3 chn1 ndnf cntn3a.1 pcdh10b arf6b sema3aa cramp1 celsr2 ntrk3b ror2 syk smarcd1 clstn1 lhx1a qki2 rp2 rab18b amigo1 csrp1b nkd1 nedd4l rab11fip4a ncor2 six6a radil sox21b clvs2 fgfr1a adcyap1b dusp4 rspo1 kank2 tmem59l rock2a ppardb plppr4a epha7 dock1 rbm24a fzd8a klf6a mef2d nexmifb si:ch211-113g11.6 akt3a plp1a adgrb3 tjp1a cep41 spry1 etv5a myrf ugt8 per2 rest chrm3a unc5a snx7 hsd17b4 pygo2 tacc1 mpz ilvbl reep6 polr1b nlgn3b plp1b kirrel3l aplp1 ap1m3 nkx6.2 mink1 mal2 disc1 cicb erfl3 arrb1 vegfab ltbp1 nrg2b fam20a lhx9 aatka aida sema3d lrrc4.2 myo10l1 boc etv4 stub1 spred1 bloc1s2 gfra4a"
0.000784798906307199,82,2485,1.67656802886283,"GO:0048731 System development "," https://amigo.geneontology.org/amigo/term/GO:0048731","otpa supt6h prickle1b bsnb tenm4 lmo2 shrprbck1r edar vcam1b pnpla6 grk3 chn1 ndnf cntn3a.1 pcdh10b arf6b sema3aa celsr2 ntrk3b syk smarcd1 clstn1 lhx1a rp2 rab18b amigo1 nkd1 nedd4l rab11fip4a six6a sox21b clvs2 adcyap1b rspo1 kank2 tmem59l rock2a plppr4a epha7 fzd8a klf6a mef2d nexmifb si:ch211-113g11.6 akt3a plp1a adgrb3 cep41 etv5a myrf ugt8 per2 rest chrm3a unc5a snx7 hsd17b4 pygo2 tacc1 mpz ilvbl reep6 nlgn3b plp1b kirrel3l aplp1 ap1m3 nkx6.2 mink1 mal2 disc1 arrb1 vegfab nrg2b lhx9 aatka sema3d lrrc4.2 myo10l1 boc stub1 gfra4a"
0.000852305948399291,57,1536,1.88546016298491,"GO:0007399 Nervous system development "," https://amigo.geneontology.org/amigo/term/GO:0007399","otpa prickle1b bsnb tenm4 pnpla6 chn1 ndnf cntn3a.1 pcdh10b arf6b sema3aa celsr2 ntrk3b smarcd1 clstn1 lhx1a rp2 rab18b amigo1 nedd4l sox21b adcyap1b tmem59l plppr4a epha7 fzd8a klf6a nexmifb si:ch211-113g11.6 plp1a adgrb3 myrf ugt8 rest unc5a hsd17b4 tacc1 mpz nlgn3b plp1b kirrel3l aplp1 ap1m3 nkx6.2 mink1 mal2 disc1 arrb1 nrg2b lhx9 aatka sema3d lrrc4.2 myo10l1 boc stub1 gfra4a"
0.000852305948399291,28,529,2.68928035982009,"GO:0005768 Endosome "," https://amigo.geneontology.org/amigo/term/GO:0005768","map2k1 mical1 vipas39 fyco1a caly lamp1b gpr61l ptp4a1 si:ch211-51c14.1 tpcn1 ntrk3b nedd4l rab11fip4a sh3gl1b clvs2 map2k2a lpar1 plekhf2 washc4 snx7 ankrd13b map2k1 snx4 epn3a znrf1 abhd17b rab11fip3 epn3b"
0.000852305948399291,86,2678,1.63162969019598,"GO:0012505 Endomembrane system "," https://amigo.geneontology.org/amigo/term/GO:0012505","map2k1 tmed3 pigv prickle1b mical1 bicd2 vipas39 cdc42ep1b lmnb2 fyco1a pnpla6 caly tex261 lamp1b gpr61l ptp4a1 si:ch211-51c14.1 tpcn1 arf6b ntrk3b chst7 clstn1 tmem201 atp2a3 camlg rab18b emc2 b4galt2 tpst1 dipk1b fa2h sypa sypa nedd4l rab11fip4a sh3gl1b clvs2 zw10 rspo1 tmem59l map2k2a lpar1 hsd3b1 plekhf2 reep2 calr3b tbc1d30 rrbp1a inpp5e asap1b glipr2l myrf washc4 ndst3 ugt8 mppe1 itm2cb snx7 pik3c2a ankrd13b map2k1 lmbr1l rhebl1 ap1s3b ilvbl reep6 snx4 cers2a rhbdf1b chst1 aplp1 hsd17b12b ap1m3 clgn arrb1 pla2g4ab epn3a dio2 fam20a syn2b b3galt2 znrf1 aatka abhd17b rab11fip3 epn3b"
0.00188950569222187,12,126,4.83887520525452,"GO:0043254 Reg. of protein-containing complex assembly "," https://amigo.geneontology.org/amigo/term/GO:0043254","tppp2 slain1a cdc42ep1b napab tppp2 clip1a kank2 svila fam49bb add3b fam49al arhgap18"
0.00293237237541899,123,4386,1.42485347186188,"GO:0007154 Cell communication "," https://amigo.geneontology.org/amigo/term/GO:0007154","map2k1 spartb gpr85 dok4 cd40 tenm4 shrprbck1r prkd4 cdc42ep1b si:dkeyp-97b10.3 ptchd1 si:ch211-168f7.5 edar rbm14b kita homer1b pnpla6 mast3b ddit3 napab rundc3aa nptx2a grk3 chn1 gpr61l sema3aa celsr2 ntrk3b frmd6 ror2 irs2b clstn1 pik3cd dennd4c dock3 npr3 iqsec2b nkd1 adcy2a radil fgfr1a adcyap1b rgl1 ctnnal1 grin2ab dusp4 zw10 pyya rspo1 adam17a kank2 olfml3b rock2a map2k2a ppardb lpar1 gng10 chn1 ralaa slc8a1b gpr63 plppr4a ppp3cca epha7 dock1 rps6ka4 mapk4 fzd8a si:ch211-113g11.6 adgrb3 ror1 spry1 cxcl14 amer1 gpr75 ksr2 rest chrm3a s100b unc5a bokb mapkapk5 pik3c2a map2k1 pygo2 neurl1aa xrcc5 lin7c trhrb lmbr1l rhebl1 slc12a5b rhbdf1b stk17b gria1a ptk2bb madd mink1 rps6kal mapk13 lpar4 arhgap23a arrb1 vegfab nid2a diras1a nrg2b rab40c syn2b aida arhgap18 inppl1b grm3 sema3d lrrc4.2 dlg3 myo10l1 stub1 spred1 bloc1s2 gprc5bb igfbp6b gfra4a"
0.00293237237541899,123,4376,1.42810953555443,"GO:0023052 Signaling "," https://amigo.geneontology.org/amigo/term/GO:0023052","map2k1 spartb gpr85 dok4 cd40 lmo7a tenm4 shrprbck1r prkd4 cdc42ep1b si:dkeyp-97b10.3 ptchd1 si:ch211-168f7.5 edar rbm14b kita homer1b pnpla6 mast3b ddit3 napab rundc3aa nptx2a grk3 chn1 gpr61l sema3aa celsr2 ntrk3b frmd6 ror2 irs2b clstn1 pik3cd dennd4c dock3 npr3 iqsec2b nkd1 adcy2a radil fgfr1a adcyap1b rgl1 ctnnal1 grin2ab dusp4 zw10 pyya rspo1 adam17a kank2 olfml3b rock2a map2k2a ppardb lpar1 gng10 chn1 ralaa gpr63 plppr4a ppp3cca epha7 dock1 rps6ka4 mapk4 fzd8a si:ch211-113g11.6 adgrb3 ror1 spry1 cxcl14 amer1 gpr75 ksr2 rest chrm3a s100b unc5a bokb mapkapk5 pik3c2a map2k1 pygo2 neurl1aa xrcc5 lin7c trhrb lmbr1l rhebl1 slc12a5b rhbdf1b stk17b gria1a ptk2bb madd mink1 rps6kal mapk13 lpar4 arhgap23a arrb1 vegfab nid2a diras1a nrg2b rab40c syn2b aida arhgap18 inppl1b grm3 sema3d lrrc4.2 dlg3 myo10l1 stub1 spred1 bloc1s2 gprc5bb igfbp6b gfra4a"
